Snake
Right

-14,43086
53,64341
0,8384272
-0,3644226
-0,3300322
-0,2351912
0,054
-3,399416
77,21529
0,6185653
65,64435
4,769014
54,36928
3,820998
57,45311
0,7073529
-0,4548276
-0,3578026
-0,4059077

-17,78879
51,7009
0,8517019
-0,33931
-0,3302884
-0,2244595
0,026
-4,900221
77,7863
-0,4298329
66,29059
9,330389
54,54266
4,531409
61,79802
0,7018678
-0,4783278
-0,3262854
-0,4148759

-34,84941
50,20256
0,8301746
-0,3263249
-0,3282116
-0,3108046
0
-2,768417
77,90571
0,5294703
62,99975
6,147321
53,2715
4,065193
58,77974
0,7001441
-0,3975522
-0,3712963
-0,462482

-38,92062
45,90469
0,8298682
-0,3857047
-0,3303846
-0,2310772
0
-4,037176
73,66347
1,860451
61,11541
5,453355
52,6947
4,794797
52,83731
0,7467279
-0,4106637
-0,3409849
-0,3968403

-44,32888
40,58747
0,8500502
-0,3065022
-0,3281621
-0,275283
0
-4,348005
76,83559
2,503023
63,31722
2,458562
61,0765
2,849033
59,24458
0,6654719
-0,4184507
-0,380898
-0,4867885

-4,872262
50,93835
0,8744509
-0,3351597
-0,3289978
-0,1215075
0,082
-3,559157
78,7071
-2,509326
64,764
0,8820685
64,32609
0,794979
67,38036
0,5602573
-0,4456624
-0,3908751
-0,5785442

-8,444482
53,41628
0,8439228
-0,3856622
-0,3294968
-0,1746161
0,071
-3,462842
79,08989
-0,09350671
62,33959
2,45564
58,73511
0,892038
61,46731
0,6435069
-0,4566688
-0,3314469
-0,5171996

-23,41953
48,91936
0,8366021
-0,4007557
-0,3302095
-0,174509
0
-4,502933
70,54354
0,2389234
61,77172
4,045082
58,11506
2,302546
62,47429
0,6837464
-0,4700123
-0,3378818
-0,4443143

-34,01175
45,85885
0,8511105
-0,360613
-0,3278601
-0,1951332
0
-4,151996
75,97501
1,106439
64,50175
4,689545
57,43776
3,692312
60,44183
0,7184029
-0,4626002
-0,3331362
-0,3986459

-35,50711
44,28872
0,8386982
-0,3811339
-0,3300101
-0,2059504
0
-3,609978
71,23619
-0,9721949
65,78937
3,343724
63,72763
3,514982
63,45176
0,72711
-0,4841853
-0,3160942
-0,3700812

